"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Region of Origin","Cause of Death","Country of Origin","Location of death","Information Source",Coordinates,"Migration route",URL,"UNSD Geographical Grouping","Source Quality"
2024.MMP1841,2024.MMP1841,"Southern Asia","Mon, 09/16/2024 - 12:00",2024,September,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1842,2024.MMP1842,"Southern Asia","Tue, 09/17/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1843,2024.MMP1843,"Southern Asia","Tue, 09/17/2024 - 12:00",2024,September,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Mashhad district, Razawi Khurasan province, Iran","IOM Afghanistan","36.297201, 59.60669","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1844,2024.MMP1844,"Southern Asia","Tue, 09/17/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Isfahan district, Esfahan province, Iran","IOM Afghanistan","32.653897, 51.665966","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1845,2024.MMP1845,"Southern Asia","Tue, 09/17/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1846,2024.MMP1846,"Southern Asia","Thu, 09/19/2024 - 12:00",2024,September,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Isfahan district, Esfahan province, Iran","IOM Afghanistan","32.653897, 51.665966","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1847,2024.MMP1847,"Southern Asia","Fri, 09/20/2024 - 12:00",2024,September,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1848,2024.MMP1848,"Southern Asia","Mon, 09/23/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1849,2024.MMP1849,"Southern Asia","Mon, 09/23/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Karaj district, Alborz province, Iran","IOM Afghanistan","35.843858, 50.9715","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1850,2024.MMP1850,"Southern Asia","Wed, 09/25/2024 - 12:00",2024,September,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Khorasan district, Tehran province, Iran","IOM Afghanistan","35.66807, 51.435389","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1851,2024.MMP1851,"Southern Asia","Thu, 09/26/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Pardis district, Tehran province, Iran","IOM Afghanistan","35.72886, 51.756158","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1852,2024.MMP1852,"Southern Asia","Thu, 09/26/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Somer district, Tehran province, Iran","IOM Afghanistan","35.550129, 51.515008","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1853,2024.MMP1853,"Southern Asia","Sun, 09/29/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Sheraz district, Fars province, Iran","IOM Afghanistan","29.592612, 52.583565","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1854,2024.MMP1854,"Southern Asia","Mon, 07/08/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Shiraz County district, Fars province, Iran","IOM Afghanistan","29.626643, 52.446547","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1855,2024.MMP1855,"Southern Asia","Sat, 07/27/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Saravan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","27.734456, 62.262663","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1856,2024.MMP1856,"Southern Asia","Sun, 08/04/2024 - 12:00",2024,August,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Jiroft County district, Kerman province, Iran","IOM Afghanistan","28.93853, 57.462726","Afghanistan to Iran",,Uncategorized,4
2024.MMP1857,2024.MMP1857,"Southern Asia","Wed, 08/07/2024 - 12:00",2024,August,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Isfahan County district, Esfahan province, Iran","IOM Afghanistan","32.251579, 52.53186","Afghanistan to Iran",,Uncategorized,4
2024.MMP1858,2024.MMP1858,"Southern Asia","Tue, 08/13/2024 - 12:00",2024,August,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Kerman County district, Kerman province, Iran","IOM Afghanistan","30.575709, 58.007192","Afghanistan to Iran",,Uncategorized,4
2024.MMP1859,2024.MMP1859,"Southern Asia","Tue, 08/20/2024 - 12:00",2024,August,1,0,,0,1,1,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Zahedan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","29.816293, 60.211075","Afghanistan to Iran",,Uncategorized,4
2024.MMP1860,2024.MMP1860,"Southern Asia","Wed, 08/28/2024 - 12:00",2024,August,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Zehak County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","30.797625, 61.653805","Afghanistan to Iran",,Uncategorized,4
2024.MMP1861,2024.MMP1861,"Southern Asia","Sat, 08/03/2024 - 12:00",2024,August,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Saravan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","27.734456, 62.262663","Afghanistan to Iran",,Uncategorized,4
2024.MMP1862,2024.MMP1862,"Southern Asia","Sun, 09/01/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Kerman County district, Kerman province, Iran","IOM Afghanistan","30.575709, 58.007192","Afghanistan to Iran",,Uncategorized,4
2024.MMP1863,2024.MMP1863,"Southern Asia","Mon, 09/02/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Shiraz County district, Fars province, Iran","IOM Afghanistan","29.626643, 52.446547","Afghanistan to Iran",,Uncategorized,4
2024.MMP1864,2024.MMP1864,"Southern Asia","Tue, 09/10/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran County district, Tehran province, Iran","IOM Afghanistan","35.689198, 51.388974","Afghanistan to Iran",,Uncategorized,4
2024.MMP1865,2024.MMP1865,"Southern Asia","Mon, 07/01/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Mashad  district, Khorsan province, Iran","IOM Afghanistan","36.297201, 59.60669","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1866,2024.MMP1866,"Southern Asia","Sat, 07/06/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Ahawaz district, Khuzistan province, Iran","IOM Afghanistan","31.318327, 48.670619","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1867,2024.MMP1867,"Southern Asia","Wed, 07/10/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1868,2024.MMP1868,"Southern Asia","Thu, 07/11/2024 - 12:00",2024,July,1,0,,0,1,1,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Kashan district, Esfahan province, Iran","IOM Afghanistan","33.991035, 51.423541","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1869,2024.MMP1869,"Southern Asia","Thu, 07/11/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1870,2024.MMP1870,"Southern Asia","Thu, 07/18/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1871,2024.MMP1871,"Southern Asia","Sun, 07/28/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1872,2024.MMP1872,"Southern Asia","Wed, 08/14/2024 - 12:00",2024,August,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP1873,2024.MMP1873,"Southern Asia","Thu, 08/15/2024 - 12:00",2024,August,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Islam Shahar district, Tehran province, Iran","IOM Afghanistan","35.550129, 51.515008","Afghanistan to Iran",,Uncategorized,4
2024.MMP1874,2024.MMP1874,"Southern Asia","Tue, 09/03/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Sabzawar district, Razawi Khurasan province, Iran","IOM Afghanistan","36.215182, 57.667823","Afghanistan to Iran",,Uncategorized,4
2024.MMP1875,2024.MMP1875,"Southern Asia","Tue, 09/03/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Amol district, Mazandaran province, Iran","IOM Afghanistan","36.470632, 52.346628","Afghanistan to Iran",,Uncategorized,4
2024.MMP1876,2024.MMP1876,"Southern Asia","Wed, 09/04/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP1877,2024.MMP1877,"Southern Asia","Thu, 09/05/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"teharan district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP1878,2024.MMP1878,"Southern Asia","Thu, 09/05/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Noshur district, Mazandaran province, Iran","IOM Afghanistan","36.399369, 52.191231","Afghanistan to Iran",,Uncategorized,4
2024.MMP1879,2024.MMP1879,"Southern Asia","Sat, 09/07/2024 - 12:00",2024,September,1,0,,0,1,1,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"tehran district, tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP1880,2024.MMP1880,"Southern Asia","Mon, 09/09/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP1881,2024.MMP1881,"Southern Asia","Mon, 09/30/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1882,2024.MMP1882,"Southern Asia","Fri, 07/05/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Kashan County district, Esfahan province, Iran","IOM Afghanistan","33.873699, 51.263181","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1883,2024.MMP1883,"Southern Asia","Sat, 07/06/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Bandar-Abbas County district, Hormozgan province, Iran","IOM Afghanistan","27.649874, 56.382423","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1884,2024.MMP1884,"Southern Asia","Fri, 07/12/2024 - 12:00",2024,July,1,0,,0,1,1,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Saravan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","27.734456, 62.262663","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1885,2024.MMP1885,"Southern Asia","Thu, 07/25/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Fahraj County district, Kerman province, Iran","IOM Afghanistan","29.081329, 59.287998","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1886,2024.MMP1886,"Southern Asia","Mon, 07/29/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Saravan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","27.734456, 62.262663","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1887,2024.MMP1887,"Southern Asia","Sun, 07/28/2024 - 12:00",2024,July,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Shiraz County district, Fars province, Iran","IOM Afghanistan","29.626643, 52.446547","Afghanistan to Iran",,"Southern Asia",4
2024.MMP1888,2024.MMP1888,"Southern Asia","Fri, 08/09/2024 - 12:00",2024,August,1,0,,0,1,1,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Yazd County district, Yazd province, Iran","IOM Afghanistan","31.890628, 54.521807","Afghanistan to Iran",,Uncategorized,4
2024.MMP1889,2024.MMP1889,"Southern Asia","Thu, 08/08/2024 - 12:00",2024,August,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Kerman County district, Kerman province, Iran","IOM Afghanistan","30.575709, 58.007192","Afghanistan to Iran",,Uncategorized,4
2024.MMP1890,2024.MMP1890,"Southern Asia","Thu, 08/08/2024 - 12:00",2024,August,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Kerman County district, Kerman province, Iran","IOM Afghanistan","30.575709, 58.007192","Afghanistan to Iran",,Uncategorized,4
2024.MMP1891,2024.MMP1891,"Southern Asia","Wed, 08/14/2024 - 12:00",2024,August,1,0,,0,1,1,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Kangan County district, Bushehr province, Iran","IOM Afghanistan","27.738137, 52.212471","Afghanistan to Iran",,Uncategorized,4
2024.MMP1892,2024.MMP1892,"Southern Asia","Mon, 09/02/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Iranshahr County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","27.910592, 60.025947","Afghanistan to Iran",,Uncategorized,4
2024.MMP1893,2024.MMP1893,"Southern Asia","Thu, 09/05/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Sari County district, Mazandaran province, Iran","IOM Afghanistan","36.279568, 53.304278","Afghanistan to Iran",,Uncategorized,4
2024.MMP1894,2024.MMP1894,"Southern Asia","Mon, 09/09/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Yazd County district, Yazd province, Iran","IOM Afghanistan","31.890628, 54.521807","Afghanistan to Iran",,Uncategorized,4
2024.MMP1895,2024.MMP1895,"Southern Asia","Thu, 09/12/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Yazd County district, Yazd province, Iran","IOM Afghanistan","31.890628, 54.521807","Afghanistan to Iran",,Uncategorized,4
2024.MMP1896,2024.MMP1896,"Southern Asia","Fri, 09/13/2024 - 12:00",2024,September,1,0,,0,1,1,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Bushehr County district, Bushehr province, Iran","IOM Afghanistan","29.089222, 50.970612","Afghanistan to Iran",,Uncategorized,4
2024.MMP1897,2024.MMP1897,"Southern Asia","Fri, 09/13/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Bushehr County district, Bushehr province, Iran","IOM Afghanistan","29.089222, 50.970612","Afghanistan to Iran",,Uncategorized,4
2024.MMP1898,2024.MMP1898,"Southern Asia","Fri, 09/13/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Bushehr County district, Bushehr province, Iran","IOM Afghanistan","29.089222, 50.970612","Afghanistan to Iran",,Uncategorized,4
2024.MMP1899,2024.MMP1899,"Southern Asia","Fri, 09/13/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Bushehr County district, Bushehr province, Iran","IOM Afghanistan","29.089222, 50.970612","Afghanistan to Iran",,Uncategorized,4
2024.MMP1900,2024.MMP1900,"Southern Asia","Sat, 09/14/2024 - 12:00",2024,September,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Kangan County district, Bushehr province, Iran","IOM Afghanistan","27.738137, 52.212471","Afghanistan to Iran",,Uncategorized,4
2024.MMP1901,2024.MMP1901,"Southern Asia","Sat, 09/14/2024 - 12:00",2024,September,1,0,,0,1,1,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Bandar-Abbas County district, Hormozgan province, Iran","IOM Afghanistan","27.649874, 56.382423","Afghanistan to Iran",,Uncategorized,4
2024.MMP1902,2024.MMP1902,"Southern Asia","Sat, 09/14/2024 - 12:00",2024,September,1,0,,0,1,1,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Bandar-Abbas County district, Hormozgan province, Iran","IOM Afghanistan","27.649874, 56.382423","Afghanistan to Iran",,Uncategorized,4
